Order_ID,Order_Date,Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Warehouse,Region,Quantity_Ordered,Quantity_Sold,Unit_Cost,Unit_Price,Inventory_Level,Reorder_Level,Lead_Time_Days,Delivery_Days,Order_Status,Shipping_Cost,Defective_Units,Revenue,Product_Cost,Profit,Profit_Margin,Inventory_Status,Delivery_Delay,Month
ORD112533,2025-03-03,P010,Desk Lamp,Furniture,S007,Global Goods India,Hyderabad WH,South,12,1,647.69,1077.7,57,18,14,,Pending,90.18,0,1077.7,647.69,339.83,31.53289412638025,Overstock,,2025-03
ORD112534,2025-02-17,P006,LED Monitor,Electronics,S004,Reliable Traders,Mumbai WH,West,4,3,7203.94,9798.68,20,7,15,15.0,Completed,101.5,0,29396.04,21611.82,7682.720000000001,26.135220934520436,Normal,0.0,2025-02
ORD112535,2025-08-08,P019,Running Shoes,Sports,S003,Metro Wholesale,Hyderabad WH,South,13,11,1903.71,2893.28,50,18,12,10.0,Completed,120.1,1,31826.08,20940.81,10765.17,33.82499509835959,Normal,-2.0,2025-08
ORD112536,2025-01-16,P005,Power Bank,Electronics,S002,Prime Components,Delhi WH,North,7,7,717.08,1174.85,36,25,15,15.0,Completed,115.44,0,8223.949999999999,5019.56,3088.9499999999985,37.5604180472887,Normal,0.0,2025-01
ORD112537,2025-09-06,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Hyderabad WH,South,22,19,94.58,175.62,55,54,11,14.0,Completed,162.98,0,3336.78,1797.02,1376.7800000000002,41.26073639856389,Normal,3.0,2025-09
ORD112538,2025-02-11,P017,Water Bottle,Accessories,S005,Urban Supply Co,Bengaluru WH,South,17,13,178.23,361.96,27,32,14,17.0,Completed,234.53,0,4705.48,2316.99,2153.9599999999996,45.77556381070581,Low Stock,3.0,2025-02
ORD112539,2025-07-18,P014,Printer Paper,Stationery,S008,Apex Supplies,Bengaluru WH,South,16,14,211.01,360.92,90,35,15,17.0,Completed,173.99,0,5052.88,2954.14,1924.7500000000002,38.092137553236974,Normal,2.0,2025-07
ORD112540,2025-07-21,P006,LED Monitor,Electronics,S002,Prime Components,Pune WH,West,7,7,7623.54,9999.25,11,6,15,15.0,Completed,86.39,1,69994.75,53364.78,16543.58,23.63545837366374,Normal,0.0,2025-07
ORD112541,2025-10-09,P011,Notebook Pack,Stationery,S007,Global Goods India,Mumbai WH,West,24,24,94.31,179.15,151,49,11,10.0,Completed,153.1,0,4299.6,2263.44,1883.0600000000004,43.796167085310266,Overstock,-1.0,2025-10
ORD112542,2025-09-25,P002,Mechanical Keyboard,Electronics,S005,Urban Supply Co,Bengaluru WH,South,10,9,1386.36,2333.82,42,14,15,17.0,Completed,112.69,1,21004.38,12477.24,8414.45,40.0604540576775,Normal,2.0,2025-09
ORD112543,2025-06-10,P011,Notebook Pack,Stationery,S005,Urban Supply Co,Mumbai WH,West,23,19,90.63,175.82,66,46,12,12.0,Completed,219.54,1,3340.58,1721.9699999999998,1399.0700000000002,41.88105059600429,Normal,0.0,2025-06
ORD112544,2025-12-23,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Pune WH,West,16,1,655.32,1118.18,9,21,7,,Pending,213.4,0,1118.18,655.32,249.46,22.309467169865314,Low Stock,,2025-12
ORD112545,2025-04-01,P015,Backpack,Accessories,S008,Apex Supplies,Bengaluru WH,South,13,11,673.23,1321.77,33,18,11,9.0,Completed,111.48,0,14539.47,7405.530000000001,7022.459999999999,48.2992846369228,Normal,-2.0,2025-04
ORD112546,2025-12-25,P017,Water Bottle,Accessories,S001,TechSource India,Hyderabad WH,South,26,21,190.91,348.85,90,43,7,5.0,Completed,216.88,1,7325.85,4009.11,3099.86,42.31399769310046,Normal,-2.0,2025-12
ORD112547,2025-12-26,P003,USB-C Cable,Electronics,S002,Prime Components,Hyderabad WH,South,30,30,122.86,254.34,55,32,15,15.0,Completed,213.76,0,7630.2,3685.8,3730.6399999999994,48.8930827501245,Normal,0.0,2025-12
ORD112548,2025-10-23,P002,Mechanical Keyboard,Electronics,S003,Metro Wholesale,Mumbai WH,West,3,0,1375.76,2321.77,19,12,6,,Cancelled,80.83,0,0.0,0.0,-80.83,-inf,Normal,,2025-10
ORD112549,2025-07-15,P008,Study Table,Furniture,S005,Urban Supply Co,Pune WH,West,4,4,3130.58,4889.54,9,7,2,1.0,Completed,90.63,2,19558.16,12522.32,6945.21,35.51054904960385,Normal,-1.0,2025-07
ORD112550,2025-01-18,P011,Notebook Pack,Stationery,S004,Reliable Traders,Pune WH,West,18,14,90.7,185.11,154,51,15,14.0,Completed,188.62,0,2591.54,1269.8,1133.12,43.72380900931493,Overstock,-1.0,2025-01
ORD112551,2025-06-14,P008,Study Table,Furniture,S008,Apex Supplies,Delhi WH,North,5,4,3035.91,5066.39,4,8,15,18.0,Completed,100.06,0,20265.56,12143.64,8021.8600000000015,39.5837075313981,Low Stock,3.0,2025-06
ORD112552,2025-06-14,P013,Marker Set,Stationery,S002,Prime Components,Delhi WH,North,23,20,114.53,200.2,14,21,15,16.0,Completed,230.63,0,4004.0,2290.6,1482.77,37.03221778221778,Low Stock,1.0,2025-06
ORD112553,2025-05-24,P011,Notebook Pack,Stationery,S005,Urban Supply Co,Hyderabad WH,South,30,25,86.7,181.31,132,47,9,9.0,Completed,288.29,0,4532.75,2167.5,2076.96,45.82119022668358,Normal,0.0,2025-05
ORD112554,2025-01-18,P019,Running Shoes,Sports,S004,Reliable Traders,Bengaluru WH,South,9,6,1701.79,3091.92,56,16,12,15.0,Completed,116.13,0,18551.52,10210.74,8224.650000000001,44.33410308158038,Overstock,3.0,2025-01
ORD112555,2025-12-01,P009,Bookshelf,Furniture,S003,Metro Wholesale,Mumbai WH,West,4,4,2795.41,4266.09,13,5,9,11.0,Completed,85.48,0,17064.36,11181.64,5797.240000000002,33.972794760541866,Normal,2.0,2025-12
ORD112556,2025-08-20,P002,Mechanical Keyboard,Electronics,S001,TechSource India,Pune WH,West,11,10,1406.18,2325.67,39,15,12,11.0,Completed,135.1,0,23256.7,14061.800000000001,9059.8,38.95565578951442,Normal,-1.0,2025-08
ORD112557,2025-01-19,P006,LED Monitor,Electronics,S007,Global Goods India,Bengaluru WH,South,5,4,6941.05,10004.98,14,6,12,10.0,Completed,83.0,0,40019.92,27764.2,12172.719999999998,30.416652507051484,Normal,-2.0,2025-01
ORD112558,2025-02-26,P012,Ball Pen Pack,Stationery,S002,Prime Components,Mumbai WH,West,39,31,53.92,98.83,90,39,2,2.0,Completed,284.69,0,3063.73,1671.52,1107.52,36.14939958808381,Normal,0.0,2025-02
ORD112559,2025-10-23,P005,Power Bank,Electronics,S002,Prime Components,Delhi WH,North,13,0,678.94,1223.36,38,14,13,,Cancelled,163.69,0,0.0,0.0,-163.69,-inf,Normal,,2025-10
ORD112560,2025-08-28,P005,Power Bank,Electronics,S005,Urban Supply Co,Delhi WH,North,15,14,687.38,1208.92,54,20,2,1.0,Completed,197.69,0,16924.88,9623.32,7103.870000000002,41.97294161022117,Normal,-1.0,2025-08
ORD112561,2025-03-04,P007,Office Chair,Furniture,S002,Prime Components,Bengaluru WH,South,6,6,4597.41,7255.54,19,10,2,3.0,Completed,102.24,0,43533.24,27584.46,15846.539999999999,36.40101219206289,Normal,1.0,2025-03
ORD112562,2025-04-03,P015,Backpack,Accessories,S006,National Distributors,Delhi WH,North,6,5,682.43,1309.27,24,15,6,7.0,Completed,92.62,0,6546.35,3412.1499999999996,3041.580000000001,46.46222704255044,Normal,1.0,2025-04
ORD112563,2025-02-14,P019,Running Shoes,Sports,S006,National Distributors,Bengaluru WH,South,10,9,1761.61,2982.8,60,19,3,3.0,Completed,105.62,0,26845.2,15854.49,10885.09,40.54762117622517,Overstock,0.0,2025-02
ORD112564,2025-08-26,P007,Office Chair,Furniture,S002,Prime Components,Delhi WH,North,8,8,4780.84,6916.32,9,10,14,15.0,Completed,155.26,0,55330.56,38246.72,16928.579999999998,30.595352730932053,Low Stock,1.0,2025-08
ORD112565,2025-01-25,P003,USB-C Cable,Electronics,S001,TechSource India,Delhi WH,North,20,0,125.2,238.64,80,42,13,,Cancelled,140.39,0,0.0,0.0,-140.39,-inf,Normal,,2025-01
ORD112566,2025-09-24,P010,Desk Lamp,Furniture,S001,TechSource India,Pune WH,West,12,12,664.72,1077.15,47,27,4,3.0,Completed,109.62,0,12925.800000000001,7976.64,4839.540000000001,37.44093208930976,Normal,-1.0,2025-09
ORD112567,2025-05-20,P007,Office Chair,Furniture,S001,TechSource India,Pune WH,West,7,1,4909.83,6868.59,11,7,6,,Pending,121.29,0,6868.59,4909.83,1837.4700000000003,26.751778749350308,Normal,,2025-05
ORD112568,2025-04-15,P020,Yoga Mat,Sports,S004,Reliable Traders,Bengaluru WH,South,16,0,417.27,802.87,46,24,9,,Pending,144.6,0,0.0,0.0,-144.6,-inf,Normal,,2025-04
ORD112569,2025-05-22,P010,Desk Lamp,Furniture,S004,Reliable Traders,Delhi WH,North,5,1,684.02,1073.08,12,17,5,,Pending,84.48,0,1073.08,684.02,304.5799999999999,28.383717896149395,Low Stock,,2025-05
ORD112570,2025-12-27,P014,Printer Paper,Stationery,S007,Global Goods India,Bengaluru WH,South,23,22,219.11,351.01,81,25,3,3.0,Completed,221.14,0,7722.219999999999,4820.42,2680.6599999999994,34.71359272333603,Overstock,0.0,2025-12
ORD112571,2025-06-05,P018,Desk Organizer,Accessories,S004,Reliable Traders,Hyderabad WH,South,18,1,143.99,305.16,52,27,4,,Pending,146.83,0,305.16,143.99,14.340000000000003,4.699174203696422,Normal,,2025-06
ORD112572,2025-03-25,P013,Marker Set,Stationery,S006,National Distributors,Hyderabad WH,South,15,1,112.15,197.54,43,24,5,,Pending,177.35,0,197.54,112.15,-91.96000000000001,-46.552596942391425,Normal,,2025-03
ORD112573,2025-12-21,P004,Bluetooth Speaker,Electronics,S004,Reliable Traders,Pune WH,West,6,5,965.37,1552.49,7,16,3,6.0,Completed,71.0,0,7762.45,4826.85,2864.5999999999995,36.90329728371841,Low Stock,3.0,2025-12
ORD112574,2025-02-05,P012,Ball Pen Pack,Stationery,S004,Reliable Traders,Delhi WH,North,26,25,53.44,102.98,88,65,4,2.0,Completed,249.02,2,2574.5,1336.0,989.48,38.43387065449602,Normal,-2.0,2025-02
ORD112575,2025-04-11,P009,Bookshelf,Furniture,S006,National Distributors,Pune WH,West,6,1,2815.84,4625.92,2,5,7,,Pending,94.17,0,4625.92,2815.84,1715.9099999999999,37.09337818206973,Low Stock,,2025-04
ORD112576,2025-08-01,P010,Desk Lamp,Furniture,S005,Urban Supply Co,Delhi WH,North,23,20,679.54,1107.16,26,29,12,11.0,Completed,135.81,0,22143.2,13590.8,8416.590000000002,38.00981791249684,Low Stock,-1.0,2025-08
ORD112577,2025-07-25,P020,Yoga Mat,Sports,S005,Urban Supply Co,Pune WH,West,13,13,454.27,760.42,39,36,4,2.0,Completed,104.07,0,9885.46,5905.51,3875.8799999999987,39.207887139293454,Normal,-2.0,2025-07
ORD112578,2025-05-30,P005,Power Bank,Electronics,S004,Reliable Traders,Pune WH,West,8,8,674.04,1236.37,52,16,3,5.0,Completed,131.83,0,9890.96,5392.32,4366.8099999999995,44.14950621577683,Overstock,2.0,2025-05
ORD112579,2025-05-06,P010,Desk Lamp,Furniture,S006,National Distributors,Delhi WH,North,11,0,652.32,1136.65,83,25,4,,Pending,161.15,0,0.0,0.0,-161.15,-inf,Overstock,,2025-05
ORD112580,2025-10-30,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Mumbai WH,West,22,18,110.45,258.54,89,34,14,17.0,Completed,180.11,0,4653.72,1988.1000000000001,2485.5099999999998,53.409100676448084,Normal,3.0,2025-10
ORD112581,2025-01-22,P003,USB-C Cable,Electronics,S001,TechSource India,Mumbai WH,West,22,19,122.37,249.3,84,39,5,8.0,Completed,230.81,1,4736.7,2325.03,2180.8599999999997,46.04175903054869,Normal,3.0,2025-01
ORD112582,2025-07-07,P012,Ball Pen Pack,Stationery,S004,Reliable Traders,Bengaluru WH,South,29,29,53.27,98.03,228,73,5,5.0,Completed,193.35,0,2842.87,1544.8300000000002,1104.6899999999998,38.858266470151634,Overstock,0.0,2025-07
ORD112583,2025-09-06,P015,Backpack,Accessories,S003,Metro Wholesale,Bengaluru WH,South,17,0,683.02,1369.71,61,27,15,,Cancelled,127.87,0,0.0,0.0,-127.87,-inf,Normal,,2025-09
ORD112584,2025-04-03,P013,Marker Set,Stationery,S008,Apex Supplies,Delhi WH,North,16,14,112.61,201.39,73,33,15,15.0,Completed,205.05,1,2819.46,1576.54,1037.8700000000001,36.81094961446518,Normal,0.0,2025-04
ORD112585,2025-10-14,P007,Office Chair,Furniture,S008,Apex Supplies,Delhi WH,North,6,6,4889.56,7086.9,18,8,4,6.0,Completed,126.27,0,42521.399999999994,29337.36,13057.769999999993,30.708701971242704,Normal,2.0,2025-10
ORD112586,2025-07-10,P001,Wireless Mouse,Electronics,S002,Prime Components,Hyderabad WH,South,13,10,83.08,149.98,21,18,12,12.0,Completed,151.89,0,1499.8,830.8,517.11,34.47859714628617,Normal,0.0,2025-07
ORD112587,2025-06-04,P010,Desk Lamp,Furniture,S004,Reliable Traders,Bengaluru WH,South,13,0,634.54,1097.6,30,21,14,,Pending,140.38,0,0.0,0.0,-140.38,-inf,Normal,,2025-06
ORD112588,2025-11-11,P011,Notebook Pack,Stationery,S004,Reliable Traders,Hyderabad WH,South,34,28,92.72,182.26,181,55,7,10.0,Completed,210.11,0,5103.28,2596.16,2297.0099999999998,45.01046385853804,Overstock,3.0,2025-11
ORD112589,2025-02-09,P016,Laptop Sleeve,Accessories,S002,Prime Components,Delhi WH,North,11,10,355.02,717.31,20,26,13,14.0,Completed,179.24,0,7173.099999999999,3550.2,3443.66,48.007974237080205,Low Stock,1.0,2025-02
ORD112590,2025-03-28,P013,Marker Set,Stationery,S001,TechSource India,Pune WH,West,15,13,110.83,201.27,57,25,12,10.0,Completed,190.4,0,2616.51,1440.79,985.3200000000003,37.65779607186673,Normal,-2.0,2025-03
ORD112591,2025-10-24,P017,Water Bottle,Accessories,S008,Apex Supplies,Hyderabad WH,South,18,15,180.83,349.09,60,32,10,10.0,Completed,105.44,0,5236.349999999999,2712.4500000000003,2418.459999999999,46.185988331566826,Normal,0.0,2025-10
ORD112592,2025-02-14,P016,Laptop Sleeve,Accessories,S006,National Distributors,Bengaluru WH,South,13,11,348.35,710.76,75,27,11,12.0,Completed,165.31,0,7818.36,3831.8500000000004,3821.1999999999994,48.87470006497526,Normal,1.0,2025-02
ORD112593,2025-01-10,P007,Office Chair,Furniture,S004,Reliable Traders,Bengaluru WH,South,6,5,5188.53,6661.36,29,10,9,9.0,Completed,108.28,0,33306.799999999996,25942.649999999998,7255.869999999998,21.784950820853396,Normal,0.0,2025-01
ORD112594,2025-11-14,P013,Marker Set,Stationery,S002,Prime Components,Hyderabad WH,South,19,18,109.4,199.6,58,19,9,7.0,Completed,127.42,0,3592.7999999999997,1969.2,1496.1799999999996,41.64384324203963,Overstock,-2.0,2025-11
ORD112595,2025-01-04,P015,Backpack,Accessories,S004,Reliable Traders,Hyderabad WH,South,9,8,714.39,1277.15,41,23,3,5.0,Completed,85.07,0,10217.2,5715.12,4417.010000000001,43.2311200720354,Normal,2.0,2025-01
ORD112596,2025-11-10,P019,Running Shoes,Sports,S003,Metro Wholesale,Hyderabad WH,South,16,15,1883.82,3049.06,58,17,9,7.0,Completed,211.89,1,45735.9,28257.3,17266.710000000003,37.753077997809164,Overstock,-2.0,2025-11
ORD112597,2025-10-20,P010,Desk Lamp,Furniture,S002,Prime Components,Bengaluru WH,South,19,0,648.07,1110.94,30,19,4,,Pending,142.53,0,0.0,0.0,-142.53,-inf,Normal,,2025-10
ORD112598,2025-11-06,P013,Marker Set,Stationery,S008,Apex Supplies,Bengaluru WH,South,16,16,108.43,196.61,63,35,9,7.0,Completed,213.55,1,3145.76,1734.88,1197.3300000000002,38.06170845836937,Normal,-2.0,2025-11
ORD112599,2025-01-19,P008,Study Table,Furniture,S006,National Distributors,Bengaluru WH,South,5,0,3152.11,5044.59,7,7,7,,Cancelled,102.97,0,0.0,0.0,-102.97,-inf,Low Stock,,2025-01
ORD112600,2025-04-10,P015,Backpack,Accessories,S003,Metro Wholesale,Mumbai WH,West,14,11,699.53,1295.65,39,18,7,6.0,Completed,190.23,0,14252.150000000001,7694.83,6367.090000000002,44.674592956150484,Normal,-1.0,2025-04
ORD112601,2025-03-09,P018,Desk Organizer,Accessories,S002,Prime Components,Mumbai WH,West,17,17,136.63,310.2,113,40,3,4.0,Completed,174.05,1,5273.4,2322.71,2776.6399999999994,52.653695907763485,Normal,1.0,2025-03
ORD112602,2025-10-17,P018,Desk Organizer,Accessories,S007,Global Goods India,Mumbai WH,West,16,12,130.43,288.92,45,24,6,7.0,Completed,129.54,0,3467.04,1565.16,1772.34,51.11968711061885,Normal,1.0,2025-10
ORD112603,2025-04-08,P003,USB-C Cable,Electronics,S005,Urban Supply Co,Delhi WH,North,22,1,114.92,246.08,92,46,5,,Pending,300.12,0,246.08,114.92,-168.95999999999998,-68.66059817945383,Normal,,2025-04
ORD112604,2025-04-04,P004,Bluetooth Speaker,Electronics,S007,Global Goods India,Mumbai WH,West,9,8,972.86,1613.23,19,14,7,7.0,Completed,139.28,0,12905.84,7782.88,4983.68,38.61569645989722,Normal,0.0,2025-04
ORD112605,2025-08-02,P015,Backpack,Accessories,S007,Global Goods India,Delhi WH,North,8,0,692.09,1247.69,61,22,8,,Pending,121.16,0,0.0,0.0,-121.16,-inf,Normal,,2025-08
ORD112606,2025-08-14,P013,Marker Set,Stationery,S004,Reliable Traders,Mumbai WH,West,17,0,114.39,198.85,9,22,6,,Pending,241.49,0,0.0,0.0,-241.49,-inf,Low Stock,,2025-08
ORD112607,2025-07-01,P018,Desk Organizer,Accessories,S006,National Distributors,Hyderabad WH,South,14,13,137.03,294.34,99,33,15,13.0,Completed,123.63,1,3826.4199999999996,1781.39,1921.3999999999996,50.21403818713053,Normal,-2.0,2025-07
ORD112608,2025-02-14,P006,LED Monitor,Electronics,S004,Reliable Traders,Bengaluru WH,South,5,4,7077.75,9963.51,17,7,11,13.0,Completed,93.45,0,39854.04,28311.0,11449.59,28.7288064146069,Normal,2.0,2025-02
ORD112609,2025-06-02,P017,Water Bottle,Accessories,S001,TechSource India,Bengaluru WH,South,22,22,186.86,352.2,168,53,14,12.0,Completed,154.83,0,7748.4,4110.92,3482.6499999999996,44.94669867327448,Overstock,-2.0,2025-06
ORD112610,2025-06-02,P014,Printer Paper,Stationery,S001,TechSource India,Hyderabad WH,South,16,1,203.36,360.53,24,35,12,,Pending,118.76,0,360.53,203.36,38.409999999999954,10.653759742601158,Low Stock,,2025-06
ORD112611,2025-07-09,P003,USB-C Cable,Electronics,S001,TechSource India,Hyderabad WH,South,33,29,125.56,243.12,98,50,14,14.0,Completed,413.88,1,7050.4800000000005,3641.2400000000002,2995.36,42.48448332595795,Normal,0.0,2025-07
ORD112612,2025-11-27,P003,USB-C Cable,Electronics,S008,Apex Supplies,Mumbai WH,West,15,1,120.08,252.96,129,40,5,,Pending,173.5,0,252.96,120.08,-40.620000000000005,-16.05787476280835,Overstock,,2025-11
ORD112613,2025-05-11,P015,Backpack,Accessories,S007,Global Goods India,Mumbai WH,West,16,10,708.93,1301.37,59,23,12,14.0,Completed,198.85,0,13013.699999999999,7089.299999999999,5725.549999999999,43.99632694775505,Normal,2.0,2025-05
ORD112614,2025-01-08,P003,USB-C Cable,Electronics,S004,Reliable Traders,Bengaluru WH,South,22,0,116.25,251.27,158,48,8,,Cancelled,138.71,0,0.0,0.0,-138.71,-inf,Overstock,,2025-01
ORD112615,2025-02-07,P016,Laptop Sleeve,Accessories,S008,Apex Supplies,Delhi WH,North,12,12,333.4,694.04,65,22,11,13.0,Completed,109.6,0,8328.48,4000.7999999999997,4218.08,50.646456496263426,Normal,2.0,2025-02
ORD112616,2025-02-25,P012,Ball Pen Pack,Stationery,S006,National Distributors,Hyderabad WH,South,28,27,55.77,101.69,92,46,11,12.0,Completed,319.38,0,2745.63,1505.7900000000002,920.4599999999999,33.52454627899608,Normal,1.0,2025-02
ORD112617,2025-11-13,P010,Desk Lamp,Furniture,S002,Prime Components,Mumbai WH,West,16,13,670.04,1089.02,71,22,9,12.0,Completed,143.43,0,14157.26,8710.52,5303.3099999999995,37.46000285365953,Overstock,3.0,2025-11
ORD112618,2025-08-21,P005,Power Bank,Electronics,S002,Prime Components,Bengaluru WH,South,12,11,727.67,1211.2,16,16,5,4.0,Completed,107.19,0,13323.2,8004.37,5211.640000000001,39.117028941995926,Low Stock,-1.0,2025-08
ORD112619,2025-04-17,P020,Yoga Mat,Sports,S004,Reliable Traders,Pune WH,West,14,12,473.63,786.35,88,32,15,14.0,Completed,136.56,0,9436.2,5683.5599999999995,3616.0800000000013,38.321358173841176,Normal,-1.0,2025-04
ORD112620,2025-10-17,P015,Backpack,Accessories,S007,Global Goods India,Delhi WH,North,13,13,702.1,1225.26,23,16,5,7.0,Completed,151.15,0,15928.38,9127.300000000001,6649.9299999999985,41.748941198037706,Normal,2.0,2025-10
ORD112621,2025-12-23,P016,Laptop Sleeve,Accessories,S006,National Distributors,Bengaluru WH,South,24,23,339.99,667.75,78,28,10,12.0,Completed,257.62,0,15358.25,7819.77,7280.86,47.406833460843515,Normal,2.0,2025-12
ORD112622,2025-06-09,P016,Laptop Sleeve,Accessories,S004,Reliable Traders,Delhi WH,North,20,0,372.03,685.84,56,22,12,,Cancelled,220.07,0,0.0,0.0,-220.07,-inf,Normal,,2025-06
ORD112623,2025-10-13,P012,Ball Pen Pack,Stationery,S007,Global Goods India,Mumbai WH,West,33,33,55.43,99.39,97,41,12,13.0,Completed,459.89,1,3279.87,1829.19,990.7899999999998,30.208209471716863,Normal,1.0,2025-10
ORD112624,2025-10-05,P019,Running Shoes,Sports,S003,Metro Wholesale,Bengaluru WH,South,11,11,1817.6,3012.32,39,15,14,17.0,Completed,161.02,0,33135.520000000004,19993.6,12980.900000000005,39.17518119528531,Normal,3.0,2025-10
ORD112625,2025-04-08,P012,Ball Pen Pack,Stationery,S008,Apex Supplies,Pune WH,West,24,19,53.78,99.41,68,55,9,10.0,Completed,228.03,1,1888.79,1021.82,638.9399999999999,33.82800628974105,Normal,1.0,2025-04
ORD112626,2025-12-21,P011,Notebook Pack,Stationery,S006,National Distributors,Mumbai WH,West,29,25,95.25,175.84,103,55,3,5.0,Completed,353.74,0,4396.0,2381.25,1661.01,37.784576888080075,Normal,2.0,2025-12
ORD112627,2025-12-09,P005,Power Bank,Electronics,S006,National Distributors,Mumbai WH,West,9,9,712.78,1226.18,74,25,11,12.0,Completed,107.94,0,11035.62,6415.0199999999995,4512.660000000002,40.89176684227983,Normal,1.0,2025-12
ORD112628,2025-09-11,P005,Power Bank,Electronics,S001,TechSource India,Bengaluru WH,South,11,10,695.02,1229.13,33,22,10,13.0,Completed,136.62,0,12291.300000000001,6950.2,5204.480000000001,42.34279531050419,Normal,3.0,2025-09
ORD112629,2025-12-20,P015,Backpack,Accessories,S002,Prime Components,Hyderabad WH,South,17,12,699.39,1296.92,26,19,7,5.0,Completed,179.32,0,15563.04,8392.68,6991.040000000001,44.920786684349586,Normal,-2.0,2025-12
ORD112630,2025-06-11,P007,Office Chair,Furniture,S008,Apex Supplies,Delhi WH,North,5,3,5306.27,6880.0,12,10,14,15.0,Completed,116.93,0,20640.0,15918.810000000001,4604.259999999998,22.30746124031007,Normal,1.0,2025-06
ORD112631,2025-09-13,P015,Backpack,Accessories,S007,Global Goods India,Hyderabad WH,South,10,7,762.58,1280.89,25,18,7,9.0,Completed,132.54,0,8966.230000000001,5338.06,3495.630000000001,38.986619794495574,Normal,2.0,2025-09
ORD112632,2025-08-18,P019,Running Shoes,Sports,S003,Metro Wholesale,Mumbai WH,West,11,11,1813.5,2897.41,38,13,6,6.0,Completed,162.58,0,31871.51,19948.5,11760.429999999998,36.89950680090149,Normal,0.0,2025-08
ORD112633,2025-08-06,P010,Desk Lamp,Furniture,S007,Global Goods India,Hyderabad WH,South,10,8,626.16,1131.04,71,29,13,12.0,Completed,78.91,0,9048.32,5009.28,3960.13,43.76646714528222,Normal,-1.0,2025-08
ORD112634,2025-04-22,P002,Mechanical Keyboard,Electronics,S003,Metro Wholesale,Delhi WH,North,9,9,1432.64,2286.13,10,10,7,7.0,Completed,135.5,1,20575.170000000002,12893.76,7545.910000000002,36.674836708518086,Low Stock,0.0,2025-04
ORD112635,2025-05-09,P014,Printer Paper,Stationery,S003,Metro Wholesale,Pune WH,West,19,19,212.0,333.26,55,41,13,12.0,Completed,223.24,1,6331.94,4028.0,2080.7,32.86038717991642,Normal,-1.0,2025-05
ORD112636,2025-02-04,P001,Wireless Mouse,Electronics,S003,Metro Wholesale,Hyderabad WH,South,15,13,82.87,149.75,13,25,9,11.0,Completed,181.42,0,1946.75,1077.31,688.0200000000001,35.34198022344934,Low Stock,2.0,2025-02
ORD112637,2025-06-30,P016,Laptop Sleeve,Accessories,S004,Reliable Traders,Pune WH,West,16,14,344.86,707.68,52,24,7,7.0,Completed,207.83,0,9907.519999999999,4828.04,4871.649999999999,49.17123558670585,Normal,0.0,2025-06
ORD112638,2025-02-22,P011,Notebook Pack,Stationery,S007,Global Goods India,Hyderabad WH,South,15,12,88.14,171.19,113,46,6,4.0,Completed,161.97,0,2054.2799999999997,1057.68,834.6299999999997,40.628833459898345,Normal,-2.0,2025-02
ORD112639,2025-07-02,P011,Notebook Pack,Stationery,S002,Prime Components,Mumbai WH,West,18,17,91.53,183.75,89,50,5,7.0,Completed,174.09,0,3123.75,1556.01,1393.65,44.61464585834334,Normal,2.0,2025-07
ORD112640,2025-06-09,P012,Ball Pen Pack,Stationery,S008,Apex Supplies,Delhi WH,North,28,0,56.29,98.33,115,42,3,,Pending,210.65,0,0.0,0.0,-210.65,-inf,Normal,,2025-06
ORD112641,2025-02-18,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Delhi WH,North,21,16,95.76,186.45,68,44,7,6.0,Completed,186.64,0,2983.2,1532.16,1264.3999999999996,42.384017162778214,Normal,-1.0,2025-02
ORD112642,2025-04-14,P006,LED Monitor,Electronics,S008,Apex Supplies,Pune WH,West,3,2,7455.46,9871.92,10,6,4,6.0,Completed,55.74,0,19743.84,14910.92,4777.18,24.195799803888203,Normal,2.0,2025-04
ORD112643,2025-11-20,P005,Power Bank,Electronics,S007,Global Goods India,Hyderabad WH,South,22,0,722.62,1220.95,21,15,12,,Pending,164.17,0,0.0,0.0,-164.17,-inf,Normal,,2025-11
ORD112644,2025-01-17,P009,Bookshelf,Furniture,S005,Urban Supply Co,Hyderabad WH,South,4,0,2640.65,4304.05,7,5,3,,Pending,77.63,0,0.0,0.0,-77.63,-inf,Normal,,2025-01
ORD112645,2025-03-19,P018,Desk Organizer,Accessories,S001,TechSource India,Bengaluru WH,South,16,13,138.01,300.6,9,22,13,13.0,Completed,126.32,1,3907.8,1794.1299999999999,1987.3500000000001,50.85598034699831,Low Stock,0.0,2025-03
ORD112646,2025-05-18,P003,USB-C Cable,Electronics,S005,Urban Supply Co,Mumbai WH,West,14,13,117.77,255.2,160,48,2,1.0,Completed,150.26,0,3317.6,1531.01,1636.33,49.32270315891005,Overstock,-1.0,2025-05
ORD112647,2025-09-25,P006,LED Monitor,Electronics,S007,Global Goods India,Bengaluru WH,South,8,6,7014.43,9927.39,12,7,2,1.0,Completed,117.18,0,59564.34,42086.58,17360.579999999994,29.14592858747364,Normal,-1.0,2025-09
